DATE,BRKA
1990-04-27,0.003759398496240518
1990-04-30,0.0037453183520599342
1990-05-01,0.003731343283582156
1990-05-02,0.03345724907063197
1990-05-03,0.007194244604316502
1990-05-04,-0.0035714285714285587
1990-05-07,0.007168458781362075
1990-05-08,0.01067615658362997
1990-05-09,0.004225352112676051
1990-05-10,0.016830294530154388
1990-05-11,0.037931034482758585
1990-05-14,0.006644518272425293
1990-05-15,-0.01320132013201325
1990-05-16,-0.026755852842809347
1990-05-17,-0.010309278350515427
1990-05-18,-0.011805555555555514
1990-05-21,0.015460295151089154
1990-05-22,0.01384083044982698
1990-05-23,0.0
1990-05-24,-0.014334470989761039
1990-05-25,-0.006232686980609414
1990-05-29,0.0
1990-05-30,-0.0034843205574912606
1990-05-31,0.0
1990-06-01,-0.006993006993006978
1990-06-04,0.03169014084507049
1990-06-05,-0.013651877133105783
1990-06-06,0.02422145328719716
1990-06-07,0.0
1990-06-08,-0.010135135135135087
1990-06-11,-0.0068259385665528916
1990-06-12,0.0034364261168384758
1990-06-13,-0.013698630136986356
1990-06-14,0.003472222222222321
1990-06-15,-0.0034602076124568004
1990-06-18,-0.01736111111111116
1990-06-19,-0.0035335689045936647
1990-06-20,0.0035460992907800915
1990-06-21,-0.007067137809187329
1990-06-22,0.003558718861210064
1990-06-25,-0.01773049645390068
1990-06-26,0.014440433212996373
1990-06-27,0.003558718861210064
1990-06-28,0.024822695035461084
1990-06-29,-0.0034602076124568004
1990-07-02,0.0
1990-07-03,0.003472222222222321
1990-07-05,-0.01384083044982698
1990-07-06,-0.007017543859649145
1990-07-09,0.004946996466431042
1990-07-10,-0.011954992967651235
1990-07-11,0.0
1990-07-12,0.014234875444839812
1990-07-13,0.024561403508772006
1990-07-16,0.003424657534246478
1990-07-17,-0.013651877133105783
1990-07-18,-0.01038062283737029
1990-07-19,-0.0034965034965035446
1990-07-20,0.01754385964912286
1990-07-23,-0.03448275862068961
1990-07-24,-0.014285714285714235
1990-07-25,0.01449275362318847
1990-07-26,0.0071428571428571175
1990-07-27,0.007092198581560183
1990-07-30,-0.010563380281690127
1990-07-31,-0.003558718861209953
1990-08-01,0.010714285714285676
1990-08-02,-0.014134275618374548
1990-08-03,-0.017921146953404965
1990-08-06,-0.03284671532846717
1990-08-07,0.015094339622641506
1990-08-08,0.014869888475836479
1990-08-09,-0.00366300366300365
1990-08-10,-0.003676470588235281
1990-08-13,-0.011070110701106972
1990-08-14,0.029850746268656803
1990-08-15,0.018115942028985588
1990-08-16,-0.03202846975088969
1990-08-17,-0.014705882352941124
1990-08-20,-0.007462686567164201
1990-08-21,-0.022556390977443663
1990-08-22,-0.01538461538461533
1990-08-23,-0.046875
1990-08-24,0.016393442622950838
1990-08-27,0.04516129032258065
1990-08-28,0.00694444444444442
1990-08-29,0.0022988505747125743
1990-08-30,-0.016819571865443472
1990-08-31,-0.004665629860031051
1990-09-04,0.00390625
1990-09-05,-0.0038910505836575737
1990-09-06,-0.015625
1990-09-07,0.011904761904761862
1990-09-10,-0.007843137254901933
1990-09-11,-0.010276679841897285
1990-09-12,0.006389776357827559
1990-09-13,-0.015873015873015928
1990-09-14,0.0040322580645162365
1990-09-17,-0.002409638554216831
1990-09-18,-0.009661835748792313
1990-09-19,-0.004065040650406471
1990-09-20,-0.008163265306122436
1990-09-21,-0.008230452674897082
1990-09-24,-0.03319502074688796
1990-09-25,0.012875536480686733
1990-09-26,-0.008474576271186418
1990-09-27,-0.008547008547008517
1990-09-28,0.012931034482758674
1990-10-01,0.038297872340425476
1990-10-02,-0.016393442622950838
1990-10-03,-0.01666666666666672
1990-10-04,-0.008474576271186418
1990-10-05,0.008547008547008517
1990-10-08,0.004237288135593209
1990-10-09,-0.03797468354430378
1990-10-10,-0.01754385964912286
1990-10-11,-0.008928571428571397
1990-10-12,0.03333333333333344
1990-10-15,-0.006102877070618962
1990-10-16,-0.013157894736842146
1990-10-17,0.01333333333333342
1990-10-18,0.05263157894736836
1990-10-19,0.016666666666666607
1990-10-22,0.032786885245901676
1990-10-23,-0.015873015873015928
1990-10-24,-0.016129032258064502
1990-10-25,-0.012295081967213073
1990-10-26,-0.02904564315352698
1990-10-29,0.008547008547008517
1990-10-30,0.0
1990-10-31,0.008474576271186418
1990-11-01,-0.015126050420168013
1990-11-02,0.0025597269624573205
1990-11-05,0.02127659574468077
1990-11-06,-0.008333333333333304
1990-11-07,0.001680672268907557
1990-11-08,-0.012583892617449632
1990-11-09,0.023789294817332163
1990-11-12,0.04149377593361003
1990-11-13,-0.015936254980079667
1990-11-14,0.0161943319838056
1990-11-15,-0.0239043824701195
1990-11-16,0.0
1990-11-19,0.03673469387755102
1990-11-20,-0.015748031496062964
1990-11-21,-0.01200000000000001
1990-11-23,-0.0080971659919028
1990-11-26,0.0
1990-11-27,0.012244897959183598
1990-11-28,0.0
1990-11-29,-0.016129032258064502
1990-11-30,0.04016393442622945
1990-12-03,-0.011032308904649346
1990-12-04,0.007968127490039834
1990-12-05,0.030830039525691744
1990-12-06,0.0007668711656441118
1990-12-07,0.00766283524904221
1990-12-10,0.015209125475285079
1990-12-11,0.0
1990-12-12,0.03370786516853941
1990-12-13,-0.018115942028985477
1990-12-14,-0.0036900369003689537
1990-12-17,-0.014814814814814836
1990-12-18,0.015789473684210575
1990-12-19,0.01702442635085122
1990-12-20,-0.0029112081513827937
1990-12-21,-0.0036496350364964014
1990-12-24,-0.01831501831501836
1990-12-26,0.00746268656716409
1990-12-27,-0.014814814814814836
1990-12-28,-0.003759398496240629
1990-12-31,0.007547169811320753
1991-01-02,0.011235955056179803
1991-01-03,0.0037037037037037646
1991-01-04,0.011070110701107083
1991-01-07,-0.021897810218978075
1991-01-08,-0.003731343283582045
1991-01-09,0.0074906367041198685
1991-01-10,0.011152416356877248
1991-01-11,0.0
1991-01-14,-0.027941176470588247
1991-01-15,-0.009077155824508298
1991-01-16,0.0
1991-01-17,0.041984732824427384
1991-01-18,0.0
1991-01-21,-0.01098901098901095
1991-01-22,0.0037037037037037646
1991-01-23,-0.0036900369003689537
1991-01-24,0.022222222222222143
1991-01-25,0.01449275362318847
1991-01-28,0.014285714285714235
1991-01-29,0.0035211267605634866
1991-01-30,0.024561403508772006
1991-01-31,0.013698630136986356
1991-02-01,0.023648648648648685
1991-02-04,0.02970297029702973
1991-02-05,-0.01602564102564108
1991-02-06,-0.0006514657980456473
1991-02-07,-0.012385919165580184
1991-02-08,0.0033003300330032292
1991-02-11,0.026315789473684292
1991-02-12,0.0
1991-02-13,-0.0032051282051281937
1991-02-14,-0.019292604501607746
1991-02-15,0.006557377049180246
1991-02-19,0.0032573289902280145
1991-02-20,-0.00649350649350644
1991-02-21,0.006535947712418277
1991-02-22,0.025974025974025983
1991-02-25,0.015822784810126667
1991-02-26,-0.009345794392523366
1991-02-27,0.022012578616352307
1991-02-28,-0.006153846153846176
1991-03-01,0.006191950464396356
1991-03-04,0.012307692307692353
1991-03-05,-0.006079027355623046
1991-03-06,-0.006116207951070374
1991-03-07,-0.009230769230769265
1991-03-08,-0.018633540372670843
1991-03-11,-0.0031645569620253333
1991-03-12,0.0
1991-03-13,0.006349206349206327
1991-03-14,0.006309148264984188
1991-03-15,-0.0031347962382445305
1991-03-18,0.0
1991-03-19,-0.022012578616352196
1991-03-20,0.016077170418006492
1991-03-21,0.0
1991-03-22,0.0031645569620253333
1991-03-25,0.012618296529968376
1991-03-26,0.02180685358255441
1991-03-27,-0.015243902439024404
1991-03-28,-0.006191950464396245
1991-04-01,0.012461059190031154
1991-04-02,0.009230769230769154
1991-04-03,-0.0030487804878048808
1991-04-04,-0.003058103975535187
1991-04-05,-0.015337423312883458
1991-04-08,-0.009345794392523366
1991-04-09,0.0
1991-04-10,-0.018867924528301883
1991-04-11,0.022435897435897356
1991-04-12,0.0031347962382444194
1991-04-15,0.006250000000000089
1991-04-16,0.006211180124223503
1991-04-17,0.006172839506172867
1991-04-18,-0.0030674846625766694
1991-04-19,-0.014153846153846183
1991-04-22,0.001872659176029856
1991-04-23,-0.01433021806853585
1991-04-24,0.00821744627054355
1991-04-25,0.012539184952978122
1991-04-26,0.003095975232198178
1991-04-29,0.0030864197530864335
1991-04-30,0.0
1991-05-01,0.003076923076922977
1991-05-02,-0.015337423312883458
1991-05-03,-0.0031152647975077885
1991-05-06,0.0031250000000000444
1991-05-07,0.006230529595015577
1991-05-08,-0.003095975232198178
1991-05-09,0.006211180124223503
1991-05-10,-0.0030864197530864335
1991-05-13,0.0
1991-05-14,-0.009287925696594423
1991-05-15,0.0031250000000000444
1991-05-16,0.0031152647975076775
1991-05-17,0.006211180124223503
1991-05-20,0.0092592592592593
1991-05-21,0.015290519877675823
1991-05-22,0.0
1991-05-23,0.02108433734939763
1991-05-24,-0.01179941002949858
1991-05-28,0.005970149253731405
1991-05-29,0.014836795252225476
1991-05-30,0.0029239766081872176
1991-05-31,0.020408163265306145
1991-06-03,-0.011428571428571455
1991-06-04,-0.011560693641618491
1991-06-05,-0.005847953216374324
1991-06-06,-0.0117647058823529
1991-06-07,0.005952380952380931
1991-06-10,-0.00591715976331364
1991-06-11,0.0029761904761904656
1991-06-12,-0.005934718100890191
1991-06-13,0.005970149253731405
1991-06-14,0.005934718100890191
1991-06-17,0.008849557522123908
1991-06-18,-0.0029239766081871066
1991-06-19,0.0
1991-06-20,-0.0029325513196480912
1991-06-21,0.002941176470588225
1991-06-24,0.0
1991-06-25,-0.001173020527859281
1991-06-26,-0.007633587786259555
1991-06-27,-0.0011834319526626835
1991-06-28,-0.004739336492891044
1991-07-01,0.011904761904761862
1991-07-02,0.0
1991-07-03,-0.008823529411764675
1991-07-05,0.008902077151335286
1991-07-08,0.002941176470588225
1991-07-09,0.0058651026392961825
1991-07-10,-0.002915451895043719
1991-07-11,-0.0029239766081871066
1991-07-12,0.008797653958944274
1991-07-15,-0.0029069767441860517
1991-07-16,0.00291545189504383
1991-07-17,-0.0029069767441860517
1991-07-18,-0.002915451895043719
1991-07-19,-0.0029239766081871066
1991-07-22,-0.008797653958944274
1991-07-23,-0.00295857988165682
1991-07-24,0.008902077151335286
1991-07-25,0.0
1991-07-26,0.0
1991-07-29,0.0
1991-07-30,0.002941176470588225
1991-07-31,0.0
1991-08-01,0.0029325513196480912
1991-08-02,0.005847953216374213
1991-08-05,-0.0029069767441860517
1991-08-06,0.008746355685131268
1991-08-07,-0.005780346820809301
1991-08-08,0.023255813953488413
1991-08-09,0.001136363636363713
1991-08-12,0.007945516458569779
1991-08-13,0.007882882882882969
1991-08-14,-0.005586592178770999
1991-08-15,0.00393258426966292
1991-08-16,-0.01231113598209288
1991-08-19,-0.02719546742209633
1991-08-20,0.01048340128130465
1991-08-21,0.028818443804034644
1991-08-22,-0.022408963585434205
1991-08-23,0.008595988538681931
1991-08-26,0.0
1991-08-27,-0.0028409090909090606
1991-08-28,0.002849002849002913
1991-08-29,-0.0028409090909090606
1991-08-30,0.0
1991-09-03,-0.0017094017094017033
1991-09-04,-0.0011415525114155667
1991-09-05,-0.005714285714285672
1991-09-06,-0.008045977011494232
1991-09-09,-0.030706836616454236
1991-09-10,-0.0017931858936043321
1991-09-11,0.0
1991-09-12,0.0059880239520957446
1991-09-13,0.005952380952380931
1991-09-16,0.00591715976331364
1991-09-17,0.0
1991-09-18,0.0
1991-09-19,0.00588235294117645
1991-09-20,0.0
1991-09-23,0.01754385964912286
1991-09-24,-0.011494252873563204
1991-09-25,0.0
1991-09-26,0.023255813953488413
1991-09-27,0.005681818181818121
1991-09-30,0.0028248587570620654
1991-10-01,0.005633802816901401
1991-10-02,-0.0056022408963585235
1991-10-03,-0.009577464788732448
1991-10-04,-0.026166097838452806
1991-10-07,-0.007009345794392496
1991-10-08,0.0
1991-10-09,-0.008823529411764675
1991-10-10,0.005934718100890191
1991-10-11,0.0
1991-10-14,-0.002949852507374673
1991-10-15,0.008875739644970349
1991-10-16,0.0
1991-10-17,-0.0029325513196480912
1991-10-18,0.0
1991-10-21,0.0
1991-10-22,0.0
1991-10-23,0.002941176470588225
1991-10-24,-0.0029325513196480912
1991-10-25,0.0
1991-10-28,-0.00588235294117645
1991-10-29,0.01183431952662728
1991-10-30,0.005847953216374213
1991-10-31,-0.0034883720930232176
1991-11-01,-0.008168028004667427
1991-11-04,-0.008823529411764675
1991-11-05,0.0
1991-11-06,0.0
1991-11-07,0.005934718100890191
1991-11-08,0.002949852507374562
1991-11-11,0.0
1991-11-12,0.002941176470588225
1991-11-13,0.0
1991-11-14,0.0
1991-11-15,-0.017595307917888547
1991-11-18,-0.008955223880596996
1991-11-19,0.003012048192771122
1991-11-20,0.0
1991-11-21,0.0
1991-11-22,-0.009009009009009028
1991-11-25,0.0060606060606061
1991-11-26,0.009036144578313143
1991-11-27,0.0
1991-11-29,-0.0029850746268657025
1991-12-02,0.008982035928143617
1991-12-03,0.008902077151335286
1991-12-04,-0.0117647058823529
1991-12-05,0.0
1991-12-06,0.0
1991-12-09,-0.005952380952380931
1991-12-10,0.0059880239520957446
1991-12-11,-0.0029761904761904656
1991-12-12,0.0029850746268655914
1991-12-13,-0.0029761904761904656
1991-12-16,0.005970149253731405
1991-12-17,0.008902077151335286
1991-12-18,-0.00588235294117645
1991-12-19,-0.00295857988165682
1991-12-20,0.0
1991-12-23,0.011869436201780381
1991-12-24,0.0058651026392961825
1991-12-26,0.008746355685131268
1991-12-27,0.01734104046242768
1991-12-30,0.03409090909090917
1991-12-31,-0.005494505494505475
1992-01-02,-0.035911602209944715
1992-01-03,0.008595988538681931
1992-01-06,-0.005681818181818232
1992-01-07,0.0028571428571428914
1992-01-08,0.002849002849002913
1992-01-09,0.005681818181818121
1992-01-10,-0.005649717514124242
1992-01-13,-0.008522727272727293
1992-01-14,0.002865329512893977
1992-01-15,0.0
1992-01-16,-0.0028571428571428914
1992-01-17,0.007449856733524385
1992-01-20,-0.007394766780432271
1992-01-21,-0.014326647564469885
1992-01-22,-0.0029069767441860517
1992-01-23,0.00291545189504383
1992-01-24,0.011627906976744207
1992-01-27,0.02298850574712641
1992-01-28,0.002808988764045006
1992-01-29,0.0
1992-01-30,0.0
1992-01-31,-0.008403361344537785
1992-02-03,0.0028248587570620654
1992-02-04,-0.0028169014084507005
1992-02-05,0.0
1992-02-06,-0.0028248587570621764
1992-02-07,-0.013031161473087804
1992-02-10,0.004592422502870175
1992-02-11,-0.005714285714285672
1992-02-12,0.0
1992-02-13,0.0
1992-02-14,0.005747126436781658
1992-02-18,0.0
1992-02-19,-0.0028571428571428914
1992-02-20,-0.002865329512893977
1992-02-21,0.0
1992-02-24,0.014367816091954033
1992-02-25,-0.011331444759206777
1992-02-26,0.0
1992-02-27,0.0
1992-02-28,0.0
1992-03-02,-0.005730659025787954
1992-03-03,0.0057636887608070175
1992-03-04,-0.002865329512893977
1992-03-05,0.0011494252873562871
1992-03-06,-0.0011481056257175437
1992-03-09,0.002873563218390718
1992-03-10,0.0
1992-03-11,-0.002865329512893977
1992-03-12,0.008620689655172376
1992-03-13,0.008547008547008517
1992-03-16,0.0
1992-03-17,0.0028248587570620654
1992-03-18,0.0028169014084507005
1992-03-19,0.0
1992-03-20,0.002808988764045006
1992-03-23,-0.0028011204481792618
1992-03-24,0.002808988764045006
1992-03-25,0.0028011204481792618
1992-03-26,0.005586592178770999
1992-03-27,-0.005555555555555536
1992-03-30,0.0027932960893854997
1992-03-31,-0.0027855153203342198
1992-04-01,0.0
1992-04-02,-0.0027932960893854997
1992-04-03,-0.0028011204481792618
1992-04-06,0.00561797752808979
1992-04-07,-0.0027932960893854997
1992-04-08,-0.0056022408963585235
1992-04-09,0.0
1992-04-10,-0.0028169014084507005
1992-04-13,0.001129943502824915
1992-04-14,0.0073363431151241
1992-04-15,0.0056022408963585235
1992-04-16,0.0055710306406684396
1992-04-20,-0.0027700831024930483
1992-04-21,-0.002777777777777768
1992-04-22,-0.0027855153203342198
1992-04-23,0.005586592178770999
1992-04-24,0.002777777777777768
1992-04-27,-0.0027700831024930483
1992-04-28,0.0
1992-04-29,0.022222222222222143
1992-04-30,-0.008152173913043459
1992-05-01,-0.010958904109588996
1992-05-04,0.008310249307479145
1992-05-05,-0.005494505494505475
1992-05-06,-0.002762430939226568
1992-05-07,-0.0027700831024930483
1992-05-08,0.005555555555555536
1992-05-11,0.0
1992-05-12,0.0011049723756906271
1992-05-13,0.004415011037527616
1992-05-14,0.0
1992-05-15,-0.0027472527472527375
1992-05-18,0.005509641873278293
1992-05-19,-0.002739726027397249
1992-05-20,0.0
1992-05-21,0.0
1992-05-22,0.0
1992-05-26,-0.0027472527472527375
1992-05-27,0.0
1992-05-28,0.0027548209366390353
1992-05-29,0.0
1992-06-01,-0.00219780219780219
1992-06-02,0.0022026431718060735
1992-06-03,0.0
1992-06-04,0.0
1992-06-05,0.0
1992-06-08,0.0
1992-06-09,0.0027472527472527375
1992-06-10,0.0
1992-06-11,-0.0010958904109589218
1992-06-12,-0.0005485463521667233
1992-06-15,0.004390779363337094
1992-06-16,-0.010928961748633892
1992-06-17,-0.002762430939226568
1992-06-18,-0.0166204986149584
1992-06-19,0.008450704225352101
1992-06-22,-0.0027932960893854997
1992-06-23,0.0028011204481792618
1992-06-24,0.0
1992-06-25,0.005586592178770999
1992-06-26,-0.002777777777777768
1992-06-29,0.03342618384401108
1992-06-30,-0.005390835579514808
1992-07-01,0.008130081300812941
1992-07-02,0.005376344086021501
1992-07-06,0.005347593582887722
1992-07-07,-0.005319148936170248
1992-07-08,-0.0064171122994652885
1992-07-09,0.006458557588805203
1992-07-10,0.0
1992-07-13,0.008021390374331583
1992-07-14,0.0
1992-07-15,-0.018567639257294433
1992-07-16,-0.00540540540540535
1992-07-17,-0.005434782608695676
1992-07-20,-0.002732240437158473
1992-07-21,0.0
1992-07-22,-0.002739726027397249
1992-07-23,0.0
1992-07-24,0.005494505494505475
1992-07-27,0.0
1992-07-28,0.010928961748633892
1992-07-29,0.013513513513513598
1992-07-30,0.01333333333333342
1992-07-31,0.002631578947368318
1992-08-03,0.002624671916010568
1992-08-04,0.005759162303665022
1992-08-05,0.02342529932326909
1992-08-06,-0.010681586978636859
1992-08-07,0.01285347043701801
1992-08-10,-0.025380710659898442
1992-08-11,0.0026041666666667407
1992-08-12,-0.010389610389610393
1992-08-13,-0.0020997375328084544
1992-08-14,-0.0005260389268806342
1992-08-17,0.0
1992-08-18,0.0
1992-08-19,-0.007894736842105288
1992-08-20,0.0
1992-08-21,-0.010610079575596787
1992-08-24,-0.013404825737265424
1992-08-25,-0.008152173913043459
1992-08-26,0.021917808219177992
1992-08-27,-0.01072386058981234
1992-08-28,-0.005420054200542035
1992-08-31,-0.00544959128065392
1992-09-01,-0.002739726027397249
1992-09-02,0.0
1992-09-03,0.0027472527472527375
1992-09-04,0.00273972602739736
1992-09-08,-0.002732240437158473
1992-09-09,0.0
1992-09-10,0.00273972602739736
1992-09-11,0.002732240437158362
1992-09-14,0.0027247956403269047
1992-09-15,0.0
1992-09-16,0.0027173913043478937
1992-09-17,0.0
1992-09-18,0.01897018970189701
1992-09-21,0.0026595744680850686
1992-09-22,-0.010610079575596787
1992-09-23,-0.008042895442359255
1992-09-24,0.002702702702702675
1992-09-25,0.005390835579514919
1992-09-28,0.002680965147453085
1992-09-29,0.005347593582887722
1992-09-30,0.0
1992-10-01,0.0026595744680850686
1992-10-02,0.0026525198938991412
1992-10-05,-0.010582010582010581
1992-10-06,-0.002673796791443861
1992-10-07,-0.00536193029490617
1992-10-08,0.0032345013477088624
1992-10-09,0.0
1992-10-12,0.018269747447608786
1992-10-13,-0.00527704485488123
1992-10-14,-0.002122015915119402
1992-10-15,-0.0031897926634768536
1992-10-16,-0.008000000000000007
1992-10-19,0.008064516129032251
1992-10-20,0.010666666666666602
1992-10-21,0.0
1992-10-22,0.0
1992-10-23,0.0
1992-10-26,0.005277044854881341
1992-10-27,0.0
1992-10-28,0.0
1992-10-29,0.0
1992-10-30,-0.005249343832021025
1992-11-02,0.0
1992-11-03,0.0
1992-11-04,-0.0079155672823219
1992-11-05,0.0
1992-11-06,0.0
1992-11-09,0.0
1992-11-10,0.005319148936170137
1992-11-11,0.023809523809523725
1992-11-12,0.015503875968992276
1992-11-13,-0.0025445292620864812
1992-11-16,0.022448979591836782
1992-11-17,0.007984031936127733
1992-11-18,-0.014851485148514865
1992-11-19,0.005527638190954809
1992-11-20,0.006996501749125361
1992-11-23,0.007444168734491274
1992-11-24,0.054187192118226646
1992-11-25,0.02336448598130847
1992-11-27,-0.013698630136986356
1992-11-30,-0.00694444444444442
1992-12-01,-0.023310023310023298
1992-12-02,0.007159904534606243
1992-12-03,0.009478672985782088
1992-12-04,0.018779342723004744
1992-12-07,0.03686635944700467
1992-12-08,-0.004444444444444473
1992-12-09,0.013392857142857206
1992-12-10,-0.011013215859030812
1992-12-11,-0.0017817371937639548
1992-12-14,-0.0049085229808121245
1992-12-15,-0.0017937219730941312
1992-12-16,0.03548966756513927
1992-12-17,0.0004338394793925726
1992-12-18,-0.002601908065914982
1992-12-21,0.0
1992-12-22,-0.008695652173912993
1992-12-23,0.00877192982456143
1992-12-24,0.004347826086956497
1992-12-28,0.01298701298701288
1992-12-29,-0.004273504273504258
1992-12-30,0.0042918454935623185
1992-12-31,0.004273504273504258
1993-01-04,0.004255319148936065
1993-01-05,-0.012711864406779627
1993-01-06,-0.012875536480686733
1993-01-07,-0.004347826086956497
1993-01-08,0.004366812227074135
1993-01-11,0.004347826086956497
1993-01-12,0.0043290043290042934
1993-01-13,-0.008620689655172376
1993-01-14,-0.004347826086956497
1993-01-15,0.013100436681222627
1993-01-18,-0.004310344827586188
1993-01-19,0.0043290043290042934
1993-01-20,0.01724137931034475
1993-01-21,0.06779661016949157
1993-01-22,0.007936507936507908
1993-01-25,0.003937007874015741
1993-01-26,-0.027450980392156876
1993-01-27,-0.008064516129032251
1993-01-28,-0.024390243902439046
1993-01-29,0.008333333333333304
1993-02-01,0.02892561983471076
1993-02-02,0.004016064257028162
1993-02-03,-0.006000000000000005
1993-02-04,-0.002012072434607659
1993-02-05,0.0
1993-02-08,0.006048387096774244
1993-02-09,0.0
1993-02-10,0.0
1993-02-11,0.002004008016031955
1993-02-12,-0.008000000000000007
1993-02-16,-0.03427419354838712
1993-02-17,-0.0041753653444676075
1993-02-18,0.012578616352201255
1993-02-19,0.006211180124223503
1993-02-22,0.004115226337448652
1993-02-23,0.012295081967213184
1993-02-24,0.002024291497975783
1993-02-25,0.0
1993-02-26,0.008080808080808133
1993-03-01,-0.002004008016032066
1993-03-02,0.014056224899598346
1993-03-03,0.015841584158415856
1993-03-04,-0.007797270955165692
1993-03-05,0.0066797642436149385
1993-03-08,0.022638563622170205
1993-03-09,-0.001908396946564861
1993-03-10,-0.019120458891013437
1993-03-11,-0.0019493177387914784
1993-03-12,-0.0078125
1993-03-15,0.0
1993-03-16,0.011811023622047223
1993-03-17,0.0038910505836575737
1993-03-18,-0.013565891472868241
1993-03-19,-0.00982318271119842
1993-03-22,-0.011904761904761862
1993-03-23,0.014056224899598346
1993-03-24,-0.001980198019801982
1993-03-25,-0.003968253968253954
1993-03-26,0.0
1993-03-29,-0.003984063745019917
1993-03-30,0.008000000000000007
1993-03-31,0.011904761904761862
1993-04-01,-0.0039215686274509665
1993-04-02,-0.03937007874015752
1993-04-05,-0.004098360655737654
1993-04-06,-0.020576131687242816
1993-04-07,0.0
1993-04-08,0.0
1993-04-12,0.006302521008403339
1993-04-13,0.018789144050104456
1993-04-14,0.008196721311475308
1993-04-15,0.008130081300812941
1993-04-16,-0.020161290322580627
1993-04-19,0.004115226337448652
1993-04-20,0.002049180327868827
1993-04-21,0.009815950920245342
1993-04-22,0.020656136087484844
1993-04-23,-0.003968253968253954
1993-04-26,0.0
1993-04-27,-0.007569721115537886
1993-04-28,-0.00843034925732633
1993-04-29,0.010121457489878471
1993-04-30,0.014028056112224352
1993-05-03,0.007905138339920903
1993-05-04,0.0039215686274509665
1993-05-05,0.046875
1993-05-06,0.003731343283582156
1993-05-07,-0.01115241635687736
1993-05-10,0.007518796992481258
1993-05-11,0.003731343283582156
1993-05-12,0.0037174721189590088
1993-05-13,-0.007407407407407418
1993-05-14,0.00746268656716409
1993-05-17,0.012962962962963065
1993-05-18,0.027422303473491727
1993-05-19,0.007117437722419906
1993-05-20,0.0035335689045936647
1993-05-21,0.0
1993-05-24,-0.010563380281690127
1993-05-25,0.02491103202846978
1993-05-26,0.03819444444444442
1993-05-27,0.0033444816053511683
1993-05-28,0.0
1993-06-01,0.046666666666666634
1993-06-02,-0.0015923566878981443
1993-06-03,0.03349282296650724
1993-06-04,-0.008950617283950635
1993-06-07,-0.03145437558393027
1993-06-08,-0.003215434083601254
1993-06-09,0.0
1993-06-10,-0.006451612903225823
1993-06-11,0.006493506493506551
1993-06-14,0.014516129032257963
1993-06-15,0.0
1993-06-16,0.006359300476947549
1993-06-17,0.009478672985782088
1993-06-18,-0.0015649452269170805
1993-06-21,-0.010971786833855801
1993-06-22,-0.015847860538827252
1993-06-23,-0.027375201288244777
1993-06-24,-0.03642384105960261
1993-06-25,0.037800687285223455
1993-06-28,0.0331125827814569
1993-06-29,0.01602564102564097
