UA,5209,DEN,3751,SFO,3469,,0,752 738 320 739 73G 319 753
UA,5209,DEN,3751,SGF,4348,Y,0,CRJ ERJ
UA,5209,DEN,3751,SGU,4064,Y,0,CRJ
UA,5209,DEN,3751,SHV,3609,Y,0,ERJ
UA,5209,DEN,3751,SJC,3748,,0,319 752 738 73G
UA,5209,DEN,3751,SJD,1840,,0,739 738 320
UA,5209,DEN,3751,SLC,3536,Y,0,CR7 ERJ DH4 CRJ E70
UA,5209,DEN,3751,SMF,3817,,0,320 739
UA,5209,DEN,3751,SNA,3867,,0,73G 320 738 752
UA,5209,DEN,3751,STL,3678,Y,0,CR7 E70 ERJ CRJ
UA,5209,DEN,3751,TPA,3646,,0,739 73G 738
UA,5209,DEN,3751,TUL,3855,Y,0,CRJ ERJ CR7
UA,5209,DEN,3751,TUS,3636,Y,0,CR7 CRJ ERJ
UA,5209,DEN,3751,TYS,3676,Y,0,ERJ
UA,5209,DEN,3751,XNA,4356,Y,0,CRJ ERJ
UA,5209,DEN,3751,YEG,49,,0,319
UA,5209,DEN,3751,YMM,90,Y,0,CR7
UA,5209,DEN,3751,YQR,120,Y,0,CRJ
UA,5209,DEN,3751,YUL,146,Y,0,E90
UA,5209,DEN,3751,YVR,156,,0,319 320 738
UA,5209,DEN,3751,YWG,160,Y,0,CRJ ERJ
UA,5209,DEN,3751,YXE,166,Y,0,ERJ
UA,5209,DEN,3751,YYC,178,,0,738 320 739
UA,5209,DEN,3751,YYZ,193,Y,0,CR7 E90
UA,5209,DFW,3670,CLE,3486,Y,0,ERJ
UA,5209,DFW,3670,DEN,3751,,0,319 738 320 739
UA,5209,DFW,3670,EWR,3494,,0,73G 319 738
UA,5209,DFW,3670,FRA,340,Y,0,333
UA,5209,DFW,3670,IAD,3714,,0,320 73G 738
